95,19,457.40,469.60,43.80,103.90,1.0000,-1,-1,-1
96,1,913.20,483.60,98.30,111.80,1.0000,-1,-1,-1
96,2,836.20,472.40,53.10,77.80,1.0000,-1,-1,-1
96,3,373.00,445.80,44.50,105.30,1.0000,-1,-1,-1
96,4,547.60,445.70,120.60,351.90,1.0000,-1,-1,-1
96,5,643.40,443.00,98.50,302.40,1.0000,-1,-1,-1
96,8,1089.20,483.30,35.70,116.80,1.0000,-1,-1,-1
96,9,1052.10,481.00,41.00,112.70,1.0000,-1,-1,-1
96,10,1258.60,445.70,38.00,102.90,1.0000,-1,-1,-1
96,11,1004.80,442.70,41.00,108.40,1.0000,-1,-1,-1
96,18,745.20,454.20,80.30,234.50,1.0000,-1,-1,-1
96,19,455.80,467.80,44.20,104.80,1.0000,-1,-1,-1
97,1,913.30,484.00,97.40,111.50,1.0000,-1,-1,-1
97,2,836.10,472.30,53.00,78.10,1.0000,-1,-1,-1
97,3,373.10,445.90,44.70,105.90,1.0000,-1,-1,-1
97,4,548.70,443.90,121.40,354.70,1.0000,-1,-1,-1
97,5,644.30,441.80,100.50,303.00,1.0000,-1,-1,-1
97,8,1088.90,484.30,35.90,116.00,1.0000,-1,-1,-1
97,9,1051.80,481.60,41.00,112.70,1.0000,-1,-1,-1
97,10,1258.50,445.70,38.00,102.60,1.0000,-1,-1,-1
97,11,1004.70,442.90,41.30,107.70,1.0000,-1,-1,-1
97,18,747.90,455.50,79.90,227.60,1.0000,-1,-1,-1
97,19,455.20,468.00,44.00,105.50,1.0000,-1,-1,-1
98,1,913.70,482.70,97.40,112.40,1.0000,-1,-1,-1
98,2,836.00,472.20,52.70,77.50,1.0000,-1,-1,-1
98,3,373.10,446.10,44.30,105.80,1.0000,-1,-1,-1
98,4,548.80,443.40,120.50,356.30,1.0000,-1,-1,-1
98,5,642.00,440.00,100.30,303.60,1.0000,-1,-1,-1
98,8,1088.60,485.70,36.20,115.70,1.0000,-1,-1,-1
98,9,1052.20,481.60,40.40,111.80,1.0000,-1,-1,-1
98,10,1257.80,445.80,38.30,103.10,1.0000,-1,-1,-1
98,11,1004.50,444.00,41.30,106.00,1.0000,-1,-1,-1
98,18,749.10,453.60,82.00,230.00,1.0000,-1,-1,-1
98,19,454.60,467.50,43.80,105.90,1.0000,-1,-1,-1
99,1,913.60,483.70,96.60,111.20,1.0000,-1,-1,-1
99,2,834.00,473.00,55.30,76.60,1.0000,-1,-1,-1
99,3,373.40,445.40,44.10,106.20,1.0000,-1,-1,-1
99,4,547.60,440.60,119.90,359.60,1.0000,-1,-1,-1
99,5,643.90,442.00,100.10,301.20,1.0000,-1,-1,-1
99,8,1088.50,484.80,35.90,116.50,1.0000,-1,-1,-1
99,9,1051.90,481.30,41.40,113.00,1.0000,-1,-1,-1
99,10,1257.20,445.20,38.80,103.60,1.0000,-1,-1,-1
99,11,1004.30,443.70,41.80,107.60,1.0000,-1,-1,-1
99,18,751.50,454.30,83.60,231.40,1.0000,-1,-1,-1
99,19,453.30,467.40,44.80,107.10,1.0000,-1,-1,-1
100,1,913.00,483.50,97.90,111.50,1.0000,-1,-1,-1
100,2,834.90,472.70,54.00,77.10,1.0000,-1,-1,-1
100,3,373.80,445.80,43.60,105.80,1.0000,-1,-1,-1
100,4,549.20,446.70,121.50,360.20,1.0000,-1,-1,-1
100,5,651.20,441.30,99.40,294.50,1.0000,-1,-1,-1
100,8,1089.30,485.80,35.80,115.70,1.0000,-1,-1,-1
100,9,1051.50,481.90,40.70,111.60,1.0000,-1,-1,-1
100,10,1257.30,445.50,38.50,103.10,1.0000,-1,-1,-1
100,11,1004.60,443.90,40.90,107.00,1.0000,-1,-1,-1
100,18,751.80,455.10,83.00,230.70,1.0000,-1,-1,-1
100,19,452.10,467.10,44.40,106.50,1.0000,-1,-1,-1
101,1,913.10,484.30,97.80,110.70,1.0000,-1,-1,-1
101,2,834.70,472.70,53.40,75.90,1.0000,-1,-1,-1
101,3,374.20,446.20,43.20,104.40,1.0000,-1,-1,-1
101,4,549.60,445.00,125.20,360.60,1.0000,-1,-1,-1
101,5,652.40,441.50,99.10,297.70,1.0000,-1,-1,-1
101,8,1089.60,484.20,35.70,116.10,1.0000,-1,-1,-1
101,9,1051.70,482.10,40.50,110.20,1.0000,-1,-1,-1
101,10,1256.80,444.80,38.70,104.30,1.0000,-1,-1,-1
101,11,1003.80,443.80,41.80,108.20,1.0000,-1,-1,-1
101,18,752.30,455.50,83.30,233.20,1.0000,-1,-1,-1
101,19,452.10,466.50,44.60,105.70,1.0000,-1,-1,-1
101,20,510.90,462.30,27.90,105.70,1.0000,-1,-1,-1
102,1,914.10,482.90,96.90,112.20,1.0000,-1,-1,-1
102,2,836.00,472.70,53.30,75.60,1.0000,-1,-1,-1
102,3,374.00,446.60,43.60,104.50,1.0000,-1,-1,-1
102,4,553.00,446.00,119.90,362.10,1.0000,-1,-1,-1
102,5,654.80,441.80,98.40,294.50,1.0000,-1,-1,-1
102,8,1088.30,484.10,36.90,116.70,1.0000,-1,-1,-1
102,9,1051.00,482.80,40.50,109.60,1.0000,-1,-1,-1
102,10,1256.10,445.60,38.80,102.70,1.0000,-1,-1,-1
102,11,1004.70,443.10,40.60,108.40,1.0000,-1,-1,-1
102,18,754.90,451.00,82.50,243.10,1.0000,-1,-1,-1
102,19,450.90,467.50,45.30,105.00,1.0000,-1,-1,-1
102,20,505.60,464.50,27.40,95.90,1.0000,-1,-1,-1
103,1,913.50,483.00,97.40,112.30,1.0000,-1,-1,-1
103,2,835.50,473.30,54.60,74.70,1.0000,-1,-1,-1
103,3,373.90,446.90,43.20,105.00,1.0000,-1,-1,-1
103,4,553.80,446.00,120.10,360.80,1.0000,-1,-1,-1
103,5,655.20,438.80,99.50,307.60,1.0000,-1,-1,-1
103,8,1088.70,483.50,36.80,118.00,1.0000,-1,-1,-1
103,9,1052.80,482.10,39.90,110.00,1.0000,-1,-1,-1
103,10,1255.30,446.50,38.80,101.30,1.0000,-1,-1,-1
103,11,1005.20,442.90,40.70,107.80,1.0000,-1,-1,-1
103,18,757.20,454.10,82.20,236.60,1.0000,-1,-1,-1
103,19,450.30,467.10,45.90,106.30,1.0000,-1,-1,-1
103,20,505.80,464.30,30.70,104.50,1.0000,-1,-1,-1
104,1,913.40,482.50,96.80,112.70,1.0000,-1,-1,-1
104,2,835.90,472.50,54.60,76.00,1.0000,-1,-1,-1
104,3,374.50,446.60,42.90,105.10,1.0000,-1,-1,-1
104,4,552.80,441.70,123.80,364.60,1.0000,-1,-1,-1
104,5,657.30,437.30,101.30,303.00,1.0000,-1,-1,-1
104,8,1089.20,483.20,36.20,118.20,1.0000,-1,-1,-1
104,9,1051.30,482.40,40.70,110.40,1.0000,-1,-1,-1
104,10,1253.80,446.20,39.40,101.00,1.0000,-1,-1,-1
104,11,1004.80,443.40,40.30,106.30,1.0000,-1,-1,-1
104,18,757.60,455.10,84.40,239.20,1.0000,-1,-1,-1
104,19,448.40,466.50,45.30,105.60,1.0000,-1,-1,-1
104,20,507.90,464.80,31.70,101.20,1.0000,-1,-1,-1
105,1,913.80,482.20,96.20,113.00,1.0000,-1,-1,-1
105,2,834.70,473.00,54.70,75.40,1.0000,-1,-1,-1
105,3,374.20,446.20,42.80,106.20,1.0000,-1,-1,-1
105,4,552.70,441.80,124.00,362.20,1.0000,-1,-1,-1
105,5,658.40,439.10,100.30,301.40,1.0000,-1,-1,-1
105,8,1088.80,482.30,36.50,119.40,1.0000,-1,-1,-1
105,9,1052.00,482.10,40.10,111.20,1.0000,-1,-1,-1
105,10,1252.30,447.10,38.70,99.60,1.0000,-1,-1,-1
105,11,1004.40,443.30,40.80,106.30,1.0000,-1,-1,-1
105,18,758.50,456.30,84.90,239.10,1.0000,-1,-1,-1
105,19,447.70,467.10,45.80,106.20,1.0000,-1,-1,-1
105,20,505.30,464.60,34.30,102.80,1.0000,-1,-1,-1
106,1,913.60,482.30,96.80,113.20,1.0000,-1,-1,-1
106,2,834.60,472.60,54.50,77.00,1.0000,-1,-1,-1
106,3,373.50,446.10,43.50,107.00,1.0000,-1,-1,-1
106,4,554.00,443.40,124.90,362.70,1.0000,-1,-1,-1
106,5,659.10,438.90,103.10,308.00,1.0000,-1,-1,-1
106,8,1088.60,483.60,36.70,118.60,1.0000,-1,-1,-1
106,9,1050.80,482.70,40.30,110.20,1.0000,-1,-1,-1
106,10,1251.40,446.80,38.80,100.70,1.0000,-1,-1,-1
106,11,1004.80,442.20,40.20,107.60,1.0000,-1,-1,-1
106,18,760.10,457.80,83.50,236.80,1.0000,-1,-1,-1
106,19,447.40,466.80,45.10,105.40,1.0000,-1,-1,-1
106,20,506.00,464.90,34.30,105.10,1.0000,-1,-1,-1
107,1,914.00,482.90,96.50,113.20,1.0000,-1,-1,-1
107,2,835.20,472.50,54.60,77.40,1.0000,-1,-1,-1
107,3,374.30,446.50,43.10,106.00,1.0000,-1,-1,-1
107,4,554.10,442.10,126.10,366.00,1.0000,-1,-1,-1
107,5,663.50,438.70,99.00,303.90,1.0000,-1,-1,-1
107,8,1088.20,482.40,37.00,118.90,1.0000,-1,-1,-1
107,9,1053.00,482.00,40.40,109.80,1.0000,-1,-1,-1
107,10,1249.70,446.50,39.70,101.60,1.0000,-1,-1,-1
107,11,1005.70,442.80,40.20,107.30,1.0000,-1,-1,-1
107,18,759.50,458.30,84.40,238.20,1.0000,-1,-1,-1
107,19,446.30,468.40,45.50,102.10,1.0000,-1,-1,-1
107,20,505.90,465.50,34.90,105.20,1.0000,-1,-1,-1
108,1,913.60,482.40,96.80,113.30,1.0000,-1,-1,-1
108,2,835.00,471.80,54.30,78.20,1.0000,-1,-1,-1
108,3,374.20,446.50,43.00,106.10,1.0000,-1,-1,-1
108,4,553.70,443.00,128.30,363.50,1.0000,-1,-1,-1
108,5,662.50,438.20,101.30,307.90,1.0000,-1,-1,-1
108,8,1088.30,482.60,37.10,119.80,1.0000,-1,-1,-1
108,9,1052.50,482.40,40.80,110.00,1.0000,-1,-1,-1
108,10,1249.50,447.30,39.50,100.40,1.0000,-1,-1,-1
108,11,1005.60,443.20,40.10,107.00,1.0000,-1,-1,-1
108,18,761.00,455.20,83.70,241.30,1.0000,-1,-1,-1
108,19,446.60,468.50,44.80,102.60,1.0000,-1,-1,-1
108,20,504.10,464.90,37.30,108.30,1.0000,-1,-1,-1
109,1,914.10,482.40,96.20,113.20,1.0000,-1,-1,-1
109,2,835.10,471.80,53.80,78.10,1.0000,-1,-1,-1
109,3,373.90,446.50,43.30,106.40,1.0000,-1,-1,-1
109,4,554.70,444.70,129.10,362.60,1.0000,-1,-1,-1
109,5,665.10,438.30,98.40,309.80,1.0000,-1,-1,-1
109,8,1088.10,483.30,36.90,120.10,1.0000,-1,-1,-1
109,9,1052.80,482.30,40.90,110.60,1.0000,-1,-1,-1
109,10,1249.80,447.70,38.90,99.90,1.0000,-1,-1,-1
109,11,1005.20,443.10,41.20,107.50,1.0000,-1,-1,-1
109,18,762.80,455.00,83.80,241.80,1.0000,-1,-1,-1
109,19,445.90,468.30,44.30,101.20,1.0000,-1,-1,-1
109,20,504.00,465.20,36.90,104.60,1.0000,-1,-1,-1
110,1,913.70,483.00,97.10,112.40,1.0000,-1,-1,-1
110,2,834.80,471.90,54.30,77.70,1.0000,-1,-1,-1
110,3,373.80,446.30,43.10,106.40,1.0000,-1,-1,-1
110,4,556.50,443.90,130.10,365.40,1.0000,-1,-1,-1
110,5,666.40,443.00,97.70,292.60,1.0000,-1,-1,-1
110,8,1088.90,483.30,36.10,119.20,1.0000,-1,-1,-1
110,9,1051.30,482.80,40.90,110.10,1.0000,-1,-1,-1
110,10,1249.30,448.50,39.40,99.20,1.0000,-1,-1,-1
110,11,1004.90,443.60,40.50,105.20,1.0000,-1,-1,-1
110,18,763.60,453.20,83.10,244.30,1.0000,-1,-1,-1
110,19,443.90,468.60,45.00,100.10,1.0000,-1,-1,-1
110,20,504.40,465.50,34.60,102.90,1.0000,-1,-1,-1
111,1,913.50,483.00,97.50,112.20,1.0000,-1,-1,-1
111,2,835.70,472.40,53.20,76.00,1.0000,-1,-1,-1
111,3,373.90,446.10,42.70,106.90,1.0000,-1,-1,-1
111,4,555.50,440.00,130.60,370.40,1.0000,-1,-1,-1
111,5,668.30,440.90,97.30,296.30,1.0000,-1,-1,-1
111,8,1088.40,483.50,36.50,119.20,1.0000,-1,-1,-1
111,9,1051.10,483.10,40.80,110.90,1.0000,-1,-1,-1
111,10,1246.90,447.20,40.80,101.40,1.0000,-1,-1,-1
111,11,1004.40,444.40,40.40,103.00,1.0000,-1,-1,-1
111,18,763.70,455.60,81.40,239.70,1.0000,-1,-1,-1
111,19,443.00,469.00,45.20,101.30,1.0000,-1,-1,-1
111,20,505.20,464.60,33.30,104.40,1.0000,-1,-1,-1
112,1,913.70,482.30,97.00,112.80,1.0000,-1,-1,-1
112,2,834.80,471.10,53.60,77.40,1.0000,-1,-1,-1
112,3,373.70,445.90,42.90,107.30,1.0000,-1,-1,-1
112,4,554.80,439.50,132.80,364.30,1.0000,-1,-1,-1
112,5,666.50,442.20,99.50,304.60,1.0000,-1,-1,-1
112,8,1088.50,483.70,36.60,118.60,1.0000,-1,-1,-1
112,9,1052.80,483.10,39.90,110.20,1.0000,-1,-1,-1
112,10,1244.80,446.40,40.50,102.50,1.0000,-1,-1,-1
112,11,1004.30,444.70,40.10,103.70,1.0000,-1,-1,-1
112,18,764.70,453.10,81.80,246.80,1.0000,-1,-1,-1
112,19,443.50,469.00,44.00,101.80,1.0000,-1,-1,-1
112,20,503.90,463.40,32.90,105.60,1.0000,-1,-1,-1
113,1,913.70,483.40,96.60,111.90,1.0000,-1,-1,-1
113,2,834.40,471.50,54.60,77.30,1.0000,-1,-1,-1
113,3,373.60,445.90,43.10,107.60,1.0000,-1,-1,-1
113,4,558.80,431.90,129.80,376.90,1.0000,-1,-1,-1
113,5,669.00,441.50,99.40,300.70,1.0000,-1,-1,-1
113,8,1088.30,484.00,37.20,118.00,1.0000,-1,-1,-1
113,9,1051.20,483.10,40.90,110.00,1.0000,-1,-1,-1
113,10,1244.90,446.00,40.30,102.80,1.0000,-1,-1,-1
113,11,1005.20,445.80,39.60,102.70,1.0000,-1,-1,-1
113,18,764.70,453.90,83.40,242.90,1.0000,-1,-1,-1
113,19,442.20,469.10,43.50,101.70,1.0000,-1,-1,-1
113,20,502.20,466.30,33.90,104.30,1.0000,-1,-1,-1
114,1,914.50,483.70,95.30,111.40,1.0000,-1,-1,-1
114,2,835.10,470.40,53.20,78.40,1.0000,-1,-1,-1
114,3,374.00,446.10,42.90,106.80,1.0000,-1,-1,-1
114,4,560.30,430.90,130.50,380.10,1.0000,-1,-1,-1
114,5,668.70,436.10,97.20,318.50,1.0000,-1,-1,-1
114,8,1088.60,484.40,36.30,117.50,1.0000,-1,-1,-1
114,9,1051.10,483.50,41.10,109.90,1.0000,-1,-1,-1
114,10,1243.50,444.80,40.90,103.70,1.0000,-1,-1,-1
114,11,1005.40,446.10,39.10,100.30,1.0000,-1,-1,-1
114,18,768.20,458.00,80.40,236.90,1.0000,-1,-1,-1
114,19,441.40,469.50,44.80,102.50,1.0000,-1,-1,-1
114,20,501.00,465.90,35.50,105.40,1.0000,-1,-1,-1
115,1,913.60,483.80,97.20,110.90,1.0000,-1,-1,-1
115,2,833.40,469.90,55.10,81.40,1.0000,-1,-1,-1
115,3,374.30,446.30,43.10,106.80,1.0000,-1,-1,-1
115,4,557.90,432.60,133.30,377.80,1.0000,-1,-1,-1
115,5,669.80,437.50,98.70,320.00,1.0000,-1,-1,-1
115,8,1088.00,485.00,37.30,116.90,1.0000,-1,-1,-1
115,9,1052.20,483.60,40.70,108.90,1.0000,-1,-1,-1
115,10,1242.60,444.70,41.40,103.00,1.0000,-1,-1,-1
115,11,1006.60,445.50,37.90,99.50,1.0000,-1,-1,-1
115,18,770.10,455.20,83.00,240.00,1.0000,-1,-1,-1
115,19,441.50,468.50,43.30,103.00,1.0000,-1,-1,-1
115,20,501.20,465.00,35.30,107.80,1.0000,-1,-1,-1
116,1,913.70,484.30,97.50,110.10,1.0000,-1,-1,-1
116,2,830.40,468.70,56.80,84.70,1.0000,-1,-1,-1
116,3,374.00,446.20,43.20,107.10,1.0000,-1,-1,-1
116,4,561.10,440.50,130.30,372.60,1.0000,-1,-1,-1
116,5,672.70,438.60,101.40,315.80,1.0000,-1,-1,-1
116,8,1088.50,483.70,36.80,118.40,1.0000,-1,-1,-1
116,9,1051.50,482.90,40.50,110.10,1.0000,-1,-1,-1
116,10,1242.10,444.90,40.10,102.10,1.0000,-1,-1,-1
116,11,1006.60,445.90,38.10,99.90,1.0000,-1,-1,-1
116,18,770.60,457.70,84.60,240.00,1.0000,-1,-1,-1
116,19,441.30,467.30,43.10,103.60,1.0000,-1,-1,-1
116,20,499.80,466.40,35.10,106.70,1.0000,-1,-1,-1
117,1,914.20,484.20,97.20,109.80,1.0000,-1,-1,-1
117,3,373.50,445.40,43.40,107.40,1.0000,-1,-1,-1
117,4,554.00,443.00,135.40,378.90,1.0000,-1,-1,-1
117,5,671.60,440.30,100.80,315.40,1.0000,-1,-1,-1
117,8,1088.40,482.70,37.60,119.30,1.0000,-1,-1,-1
117,9,1051.30,483.50,39.80,109.50,1.0000,-1,-1,-1
117,10,1240.60,443.80,40.50,103.00,1.0000,-1,-1,-1
117,11,1006.90,446.60,38.60,99.90,1.0000,-1,-1,-1
117,18,772.60,450.50,86.30,250.70,1.0000,-1,-1,-1
117,19,439.20,466.90,42.30,104.40,1.0000,-1,-1,-1
117,20,498.70,466.00,36.60,108.40,1.0000,-1,-1,-1
118,1,915.00,483.80,95.40,109.90,1.0000,-1,-1,-1
118,3,374.00,445.90,42.70,106.70,1.0000,-1,-1,-1
118,4,559.10,444.00,130.20,379.90,1.0000,-1,-1,-1
118,5,678.40,440.70,98.10,309.60,1.0000,-1,-1,-1
118,8,1088.10,481.70,38.10,120.50,1.0000,-1,-1,-1
118,9,1051.50,483.00,40.00,110.50,1.0000,-1,-1,-1
118,10,1239.60,443.50,40.80,103.80,1.0000,-1,-1,-1
118,11,1006.20,445.30,39.30,102.60,1.0000,-1,-1,-1
118,18,773.80,450.60,87.90,253.00,1.0000,-1,-1,-1
118,19,438.10,467.80,43.50,104.40,1.0000,-1,-1,-1
118,20,499.10,465.90,36.00,107.80,1.0000,-1,-1,-1
119,1,915.20,484.00,94.80,110.70,1.0000,-1,-1,-1
119,3,373.40,446.00,42.50,106.50,1.0000,-1,-1,-1
119,4,561.90,437.00,130.40,381.40,1.0000,-1,-1,-1
119,5,678.40,439.00,99.00,309.10,1.0000,-1,-1,-1
119,8,1088.40,483.10,37.50,118.70,1.0000,-1,-1,-1
119,9,1051.90,483.30,39.90,110.80,1.0000,-1,-1,-1
119,10,1239.50,442.50,40.20,104.20,1.0000,-1,-1,-1
119,11,1006.70,444.60,39.70,104.30,1.0000,-1,-1,-1
119,18,774.60,452.80,90.30,250.60,1.0000,-1,-1,-1
119,19,438.00,467.80,43.50,103.70,1.0000,-1,-1,-1
119,20,497.50,467.40,35.80,105.70,1.0000,-1,-1,-1
119,24,538.00,462.70,28.70,65.50,1.0000,-1,-1,-1
120,1,914.60,484.80,95.40,109.50,1.0000,-1,-1,-1
120,3,373.20,446.00,42.40,106.50,1.0000,-1,-1,-1
120,4,560.20,436.10,133.60,383.90,1.0000,-1,-1,-1
120,5,679.10,440.90,99.30,309.80,1.0000,-1,-1,-1
120,8,1088.50,483.40,37.60,118.00,1.0000,-1,-1,-1
120,9,1051.90,483.10,40.40,110.40,1.0000,-1,-1,-1
120,10,1238.90,442.10,40.10,105.20,1.0000,-1,-1,-1
120,11,1006.70,444.50,39.40,104.90,1.0000,-1,-1,-1
120,18,775.40,446.80,93.50,252.90,1.0000,-1,-1,-1
120,19,436.80,468.20,44.80,104.50,1.0000,-1,-1,-1
120,20,498.30,467.40,35.00,105.40,1.0000,-1,-1,-1
121,1,913.90,485.40,96.60,109.00,1.0000,-1,-1,-1
121,3,373.80,446.50,42.20,105.70,1.0000,-1,-1,-1
121,4,560.40,451.70,133.20,369.50,1.0000,-1,-1,-1
121,5,677.20,441.70,100.50,311.10,1.0000,-1,-1,-1
121,8,1088.80,482.10,37.70,119.90,1.0000,-1,-1,-1
121,9,1051.60,483.10,40.50,111.20,1.0000,-1,-1,-1
121,10,1237.90,442.40,40.50,105.20,1.0000,-1,-1,-1
121,11,1007.00,444.60,39.10,104.00,1.0000,-1,-1,-1
121,18,777.70,451.40,95.60,251.30,1.0000,-1,-1,-1
121,19,435.80,469.00,45.70,104.30,1.0000,-1,-1,-1
121,20,498.00,469.10,35.40,102.90,1.0000,-1,-1,-1
121,24,534.20,459.20,28.90,66.90,1.0000,-1,-1,-1
122,1,915.00,484.90,95.30,109.20,1.0000,-1,-1,-1
122,3,374.00,446.20,41.50,105.80,1.0000,-1,-1,-1
122,4,567.00,438.60,129.80,383.10,1.0000,-1,-1,-1
122,5,678.50,440.80,100.90,312.70,1.0000,-1,-1,-1
122,8,1089.00,483.50,37.30,118.60,1.0000,-1,-1,-1
122,9,1051.60,483.80,40.30,109.70,1.0000,-1,-1,-1
122,10,1237.70,443.00,40.40,104.90,1.0000,-1,-1,-1
122,11,1006.40,444.60,39.70,103.60,1.0000,-1,-1,-1
122,18,780.10,451.20,95.90,251.00,1.0000,-1,-1,-1
122,19,434.50,469.10,46.10,104.90,1.0000,-1,-1,-1
122,20,497.80,469.60,34.60,103.30,1.0000,-1,-1,-1
122,24,533.50,458.70,30.10,70.50,1.0000,-1,-1,-1
123,1,916.20,483.70,92.90,110.60,1.0000,-1,-1,-1
123,3,374.10,446.00,41.70,106.10,1.0000,-1,-1,-1
123,4,566.00,437.80,132.60,382.80,1.0000,-1,-1,-1
123,5,681.40,440.20,98.00,317.20,1.0000,-1,-1,-1
123,8,1088.60,485.00,37.40,116.30,1.0000,-1,-1,-1
123,9,1052.10,484.10,39.90,109.20,1.0000,-1,-1,-1
123,10,1237.00,445.10,39.00,103.10,1.0000,-1,-1,-1
123,11,1006.50,443.50,39.40,104.40,1.0000,-1,-1,-1
123,18,783.80,458.40,98.20,245.00,1.0000,-1,-1,-1
123,19,434.80,470.00,45.00,104.00,1.0000,-1,-1,-1
123,20,498.70,469.50,34.00,103.20,1.0000,-1,-1,-1
123,24,531.30,457.30,32.10,77.00,1.0000,-1,-1,-1
124,1,915.50,483.60,94.80,110.80,1.0000,-1,-1,-1
124,3,374.80,447.00,41.00,104.20,1.0000,-1,-1,-1
124,4,564.40,440.20,137.00,391.80,1.0000,-1,-1,-1
124,5,682.10,437.70,99.20,316.00,1.0000,-1,-1,-1
124,8,1088.40,484.60,37.50,116.80,1.0000,-1,-1,-1
124,9,1052.20,484.00,39.40,109.20,1.0000,-1,-1,-1
124,10,1236.90,446.20,38.70,101.80,1.0000,-1,-1,-1
124,11,1005.80,443.50,39.20,105.20,1.0000,-1,-1,-1
124,18,785.10,455.00,95.00,247.70,1.0000,-1,-1,-1
124,19,432.70,469.50,45.70,104.30,1.0000,-1,-1,-1
124,20,497.20,470.80,35.10,103.50,1.0000,-1,-1,-1
124,24,530.90,458.50,30.90,73.30,1.0000,-1,-1,-1
125,1,914.60,482.10,95.90,112.00,1.0000,-1,-1,-1
125,3,374.00,447.30,41.80,103.80,1.0000,-1,-1,-1
125,4,567.10,438.60,137.00,395.60,1.0000,-1,-1,-1
125,5,681.20,438.20,99.00,318.60,1.0000,-1,-1,-1
125,8,1087.80,483.80,37.90,117.20,1.0000,-1,-1,-1
125,9,1051.90,483.20,39.30,110.20,1.0000,-1,-1,-1
125,10,1235.20,446.20,38.80,101.50,1.0000,-1,-1,-1
125,11,1005.20,444.30,38.50,102.80,1.0000,-1,-1,-1
125,18,787.60,453.20,94.40,253.10,1.0000,-1,-1,-1
125,19,429.30,467.40,50.40,105.70,1.0000,-1,-1,-1
125,20,498.20,469.10,34.50,105.90,1.0000,-1,-1,-1
125,24,531.70,454.10,32.30,77.50,1.0000,-1,-1,-1
126,1,914.80,482.50,95.90,111.40,1.0000,-1,-1,-1
126,3,373.50,446.80,42.40,104.40,1.0000,-1,-1,-1
126,4,570.30,450.80,136.40,376.00,1.0000,-1,-1,-1
126,5,682.70,437.00,98.40,319.10,1.0000,-1,-1,-1
126,8,1087.80,483.30,37.90,117.10,1.0000,-1,-1,-1
126,9,1052.30,483.30,39.30,109.70,1.0000,-1,-1,-1
126,10,1232.70,447.20,39.20,101.60,1.0000,-1,-1,-1
126,11,1004.70,445.70,39.40,101.10,1.0000,-1,-1,-1
126,18,786.80,459.00,95.20,250.60,1.0000,-1,-1,-1
126,19,427.10,467.90,52.10,105.20,1.0000,-1,-1,-1
126,20,496.80,469.80,34.60,105.60,1.0000,-1,-1,-1
126,24,528.30,457.80,30.50,69.50,1.0000,-1,-1,-1
127,1,914.50,483.80,96.30,110.40,1.0000,-1,-1,-1
127,3,373.50,446.90,42.60,104.60,1.0000,-1,-1,-1
127,4,571.00,442.90,133.90,389.60,1.0000,-1,-1,-1
127,5,682.70,436.60,98.80,323.60,1.0000,-1,-1,-1
127,8,1087.20,482.00,38.90,118.50,1.0000,-1,-1,-1
127,9,1052.60,482.60,39.70,110.80,1.0000,-1,-1,-1
127,10,1231.00,446.20,41.00,102.20,1.0000,-1,-1,-1
127,11,1006.10,444.90,38.70,102.40,1.0000,-1,-1,-1
127,18,787.80,458.70,96.10,251.70,1.0000,-1,-1,-1
127,19,425.80,466.10,52.60,107.30,1.0000,-1,-1,-1
127,20,496.10,468.90,34.90,106.60,1.0000,-1,-1,-1
127,24,530.40,456.50,30.70,69.10,1.0000,-1,-1,-1
128,1,912.50,484.20,95.70,111.40,1.0000,-1,-1,-1
128,3,373.20,446.70,43.00,105.50,1.0000,-1,-1,-1
128,4,569.80,438.50,138.50,392.40,1.0000,-1,-1,-1
128,5,682.20,440.40,100.50,323.20,1.0000,-1,-1,-1
128,8,1086.70,482.30,39.40,117.50,1.0000,-1,-1,-1
128,9,1053.00,483.30,40.00,109.20,1.0000,-1,-1,-1
128,10,1228.60,445.40,41.00,102.30,1.0000,-1,-1,-1
128,11,1004.60,445.70,39.30,101.00,1.0000,-1,-1,-1
128,18,786.80,451.60,97.90,259.40,1.0000,-1,-1,-1
128,19,424.30,464.90,53.60,109.40,1.0000,-1,-1,-1
128,20,494.80,468.60,35.20,106.50,1.0000,-1,-1,-1
128,24,531.50,455.30,30.80,70.60,1.0000,-1,-1,-1
129,1,914.00,484.30,96.20,110.50,1.0000,-1,-1,-1
129,3,373.30,446.90,43.60,105.00,1.0000,-1,-1,-1
129,4,569.40,439.60,141.30,391.10,1.0000,-1,-1,-1
129,5,686.20,436.60,97.90,327.20,1.0000,-1,-1,-1
129,8,1087.30,481.00,39.30,118.80,1.0000,-1,-1,-1
129,9,1052.30,482.50,39.50,110.10,1.0000,-1,-1,-1
129,10,1227.50,447.90,40.40,99.30,1.0000,-1,-1,-1
129,11,1005.50,444.50,38.60,102.60,1.0000,-1,-1,-1
129,18,789.00,454.70,96.80,251.10,1.0000,-1,-1,-1
129,19,421.80,463.90,54.60,110.00,1.0000,-1,-1,-1
129,20,493.40,469.10,36.10,104.80,1.0000,-1,-1,-1
129,24,530.80,455.60,30.60,71.60,1.0000,-1,-1,-1
130,1,914.10,484.50,96.80,110.20,1.0000,-1,-1,-1
130,3,373.70,446.90,43.10,104.90,1.0000,-1,-1,-1
130,4,573.20,439.90,136.20,393.40,1.0000,-1,-1,-1
130,5,685.10,439.30,101.50,325.10,1.0000,-1,-1,-1
130,8,1087.20,481.90,39.50,118.20,1.0000,-1,-1,-1
130,9,1051.60,482.30,39.60,109.20,1.0000,-1,-1,-1
